,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,international,european_or_international,time_to_first_funding,status_encoded
251,5min Media,Video,12800000.0,acquired,USA,NY,New York City,New York,3.0,1,2007,0.0,12500000.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,5000000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.2465753424657534,0
255,5Rocks,Games,3987693.0,acquired,KOR,other,Seoul,Seoul,2.0,6,2013,3987693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-2.797260273972603,0
259,5to1,Internet Marketing,17129760.0,acquired,USA,WA,Seattle,Seattle,4.0,1,2009,0.0,15302260.0,0.0,0.0,0.0,1827500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4575342465753425,0
260,60mo,Finance,1300000.0,acquired,GBR,other,Edinburgh,Edinburgh,3.0,6,2009,300000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.07671232876712329,0
270,6th Sense Analytics,Software,6700000.0,acquired,USA,NC,Raleigh,Morrisville,2.0,1,2004,0.0,6700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.8630136986301369,0
274,7 Billion People,E-Commerce,6528902.0,closed,USA,TX,Austin,Austin,3.0,1,2006,3800000.0,2368902.0,0.0,0.0,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.1095890410958904,1
279,77 Pieces,Curated Web,650000.0,closed,NZL,other,Wellington,Wellington,1.0,5,2010,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.7671232876712328,1
284,7digital,Music,20100000.0,acquired,GBR,other,London,London,4.0,1,2004,0.0,18500000.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0,0.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,1.6684931506849314,0
299,8aweek,Task Management,0.0,closed,other,other,other,other,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.16712328767123288,1
306,8thBridge,E-Commerce,15590000.0,acquired,USA,MN,Minneapolis,Minneapolis,3.0,11,2008,0.0,15000000.0,0.0,0.0,0.0,0.0,590000.0,0.0,0.0,0.0,5000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0410958904109588,0
314,91 Wireless,Mobile,30000000.0,acquired,CHN,other,Fuzhou Shi,Fuzhou Shi,1.0,9,2010,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.2493150684931507,0
324,99times.cn,E-Commerce,0.0,closed,CHN,other,Shanghai,Shanghai,1.0,1,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,5.6438356164383565,1
325,9car Technology LLC,Automotive,80000.0,closed,CHN,other,Beijing,Beijing,2.0,11,2009,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
326,9Cookies,Restaurants,0.0,acquired,other,other,other,other,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.295890410958904,0
328,9facts,SEO,70000.0,closed,RUS,other,Perm,Yekaterinburg,1.0,5,2011,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
347,A Smarter City,Software,15000.0,closed,other,other,other,other,1.0,3,2011,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
358,Aarden Pharmaceuticals,Biotechnology,500000.0,closed,USA,IN,Indianapolis,Indianapolis,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.0082191780821916,1
359,Aardvark,Search,6000000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,7,2007,0.0,5250000.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,5250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.4958904109589041,0
370,Abacast,Analytics,500000.0,acquired,USA,WA,Seattle,Vancouver,1.0,4,2000,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,10.616438356164384,0
376,Abaxia,Software,1770000.0,acquired,FRA,other,Neuilly-sur-seine,Neuilly-sur-seine,1.0,1,2001,0.0,1770000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,4.854794520547945,0
381,ABC Live,Advertising,25000.0,closed,IND,other,Chandigarh,Chandigarh,1.0,12,2007,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.915068493150685,1
443,Academic Earth,Video,0.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7506849315068493,0
462,AccelGolf,Finance,457282.0,closed,USA,MA,Boston,Cambridge,7.0,8,2008,18000.0,150000.0,0.0,0.0,0.0,235000.0,0.0,54282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.5835616438356165,1
467,AcceloWeb,Curated Web,0.0,acquired,other,other,other,other,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.5452054794520548,0
473,Accept Software,Career Management,25305000.0,acquired,USA,CA,SF Bay Area,Santa Clara,4.0,1,2002,0.0,25305000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055000.0,17000000.0,3000000.0,0.0,0.0,0.0,0.0,0,international,3.7095890410958905,0
476,Accertify,Security,7131124.0,acquired,USA,IL,Chicago,Itasca,3.0,3,2007,0.0,7131124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,2431124.0,0.0,0.0,0.0,0.0,0.0,0,international,1.2602739726027397,0
478,Access Closure,Health Care,13793098.0,acquired,USA,CA,SF Bay Area,Mountain View,3.0,1,2002,0.0,13793098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,8.172602739726027,0
484,Access Scientific,Health Care,21376001.0,acquired,USA,CA,San Diego,San Diego,6.0,1,2004,0.0,20626001.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,5.767123287671233,0
497,Accrue Search Concepts dba Boounce,Vertical Search,200000.0,closed,other,other,other,other,1.0,5,2010,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
509,Accuvant,Security,8198838.0,acquired,USA,CO,Denver,Denver,4.0,1,2002,0.0,8198838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,6.501369863013698,0
518,Aceris 3D Inspection,Semiconductors,4880000.0,closed,CAN,QC,Montreal,MontrÃ©al,1.0,1,2000,0.0,4880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,7.413698630136986,1
539,Acompli,Android,7300000.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,1,2013,0.0,7300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.42191780821917807,0
543,Acopia Networks,Software,20000000.0,acquired,USA,MA,Boston,Lowell,1.0,1,2002,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.465753424657534,0
550,Acquaintable,Curated Web,40000.0,acquired,USA,NY,New York City,New York,1.0,1,2012,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0191780821917809,0
571,Action Engine,Mobile,58200000.0,acquired,USA,WA,Seattle,Bellevue,5.0,2,2000,0.0,58200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700000.0,5000000.0,15500000.0,10000000.0,20000000.0,0.0,0.0,0,international,0.2465753424657534,0
586,Activaero,Biotechnology,22585000.0,acquired,DEU,other,DEU - Other,GemÃ¼nden,2.0,1,2004,0.0,22585000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22585000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,5.890410958904109,0
599,Active Storage,Enterprise Software,16400000.0,closed,USA,CA,Los Angeles,Torrance,4.0,10,2008,0.0,15000000.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0904109589041096,1
638,Ad Infuse,Mobile,17600000.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,11,2005,600000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.8328767123287671,0
639,Ad Knights,Social Media Advertising,50000.0,closed,USA,TX,Houston,Houston,1.0,3,2010,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
644,adaffix,Mobile,0.0,closed,AUT,other,Vienna,Vienna,1.0,4,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-0.2465753424657534,1
653,Adap.tv,Television,48500000.0,acquired,USA,CA,SF Bay Area,San Mateo,5.0,11,2006,1000000.0,47500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,13000000.0,20000000.0,0.0,0.0,0.0,0.0,0,international,0.25205479452054796,0
654,Adapt Technologies,Advertising,10000000.0,acquired,USA,CA,Los Angeles,Pasadena,1.0,1,2001,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.446575342465754,0
664,Adaptive TCR,Biotechnology,10350000.0,closed,USA,WA,Seattle,Seattle,2.0,1,2009,0.0,10350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4550000.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.2301369863013698,1
668,Adaptivity,Enterprise Software,24845955.0,acquired,USA,NC,Charlotte,Charlotte,6.0,1,2007,0.0,23940640.0,0.0,0.0,0.0,905315.0,0.0,0.0,0.0,0.0,10200000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.8438356164383563,0
679,adBrite,Publishing,40400000.0,acquired,USA,CA,SF Bay Area,San Francisco,4.0,1,2003,0.0,40400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,8000000.0,23000000.0,5400000.0,0.0,0.0,0.0,0,international,1.6684931506849314,0
682,Adcast,Facebook Applications,3500.0,closed,other,other,other,other,1.0,3,2009,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
683,ADCentricity,Location Based Services,2940000.0,acquired,CAN,ON,Toronto,Toronto,1.0,3,2007,0.0,2940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.2821917808219179,0
684,Adchemy,Advertising,119191000.0,acquired,USA,CA,SF Bay Area,Foster City,7.0,1,2004,0.0,119175000.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,1775000.0,6400000.0,19000000.0,0.0,61000000.0,0.0,0.0,0,international,1.1095890410958904,0
687,Adconion Media Group,Entertainment,114000000.0,acquired,USA,CA,Los Angeles,Santa Monica,3.0,1,2005,0.0,114000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,0.0,0.0,0,international,2.0821917808219177,0
693,AddFleet,Mobile,4160600.0,closed,ESP,other,Barcelona,Barcelona,2.0,1,2012,0.0,3900600.0,0.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,3900600.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.7178082191780822,1
695,AddIn Social,Social Media,54493.0,closed,CAN,ON,Ottawa,Ottawa,2.0,12,2010,0.0,0.0,0.0,0.0,0.0,0.0,54493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.915068493150685,1
710,AdECN,Sales and Marketing,3100000.0,acquired,USA,CA,Santa Barbara,Carpinteria,1.0,1,2003,0.0,3100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.0876712328767124,0
718,Adept Cloud,Enterprise Software,1015000.0,acquired,USA,CA,SF Bay Area,San Mateo,2.0,6,2011,0.0,1015000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.336986301369863,0
722,AdexLink,Advertising,2000000.0,closed,USA,CA,SF Bay Area,Campbell,1.0,8,2010,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8164383561643835,1
723,Adeyoh,Curated Web,12000.0,closed,other,other,other,other,1.0,10,2009,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.25205479452054796,1
731,AdGrok,Advertising,470000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,5,2010,0.0,0.0,0.0,0.0,0.0,0.0,470000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,0
733,Adhere2Care,Health and Wellness,300000.0,closed,USA,GA,Atlanta,Peachtree City,1.0,1,2011,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.2410958904109588,1
738,Adhysteria,Classifieds,10000.0,closed,IND,other,Mumbai,Mumbai,1.0,9,2007,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.16986301369863013,1
740,adicate timeads,Advertising,2900000.0,closed,NOR,other,NOR - Other,Fredrikstad,3.0,11,2005,400000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
743,Adify,Advertising,27000000.0,acquired,USA,CA,SF Bay Area,San Bruno,2.0,8,2006,0.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.019178082191780823,0
746,Adility,Local Based Services,100000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,2,2009,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.410958904109589,0
758,Adjug,Internet,6500000.0,acquired,GBR,other,London,London,1.0,1,2007,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,1,european,1.1643835616438356,0
762,Adku,Software,1540000.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,8,2010,1540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.25205479452054796,0
772,Admazely,E-Commerce,600000.0,closed,DNK,other,Copenhagen,Copenhagen,1.0,10,2011,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.5013698630136987,1
774,Admeld,Auctions,30000000.0,acquired,USA,NY,New York City,New York,3.0,10,2007,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,8000000.0,15000000.0,0.0,0.0,0.0,0.0,0,international,1.1123287671232878,0
775,ADMETA,Internet,5000000.0,acquired,SWE,other,Gothenburg,GÃ¶teborg,1.0,1,2002,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,6.002739726027397,0
788,AdMob,Advertising,46800000.0,acquired,USA,CA,SF Bay Area,Mountain View,4.0,12,2006,0.0,46800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,15000000.0,28200000.0,0.0,0.0,0.0,0.0,0,international,-0.2493150684931507,0
790,AdMobius,Advertising,5000000.0,acquired,USA,CA,SF Bay Area,San Mateo,1.0,7,2011,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.252054794520548,0
793,Adnexus,Biotechnology,42500000.0,acquired,USA,MA,Boston,Waltham,2.0,1,2002,0.0,42500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000000.0,15500000.0,0.0,0.0,0.0,0.0,0,international,4.484931506849315,0
796,Adometry By Google,Displays,29125000.0,acquired,USA,TX,Austin,Austin,4.0,1,2005,0.0,29125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,10025000.0,6000000.0,8100000.0,0.0,0.0,0.0,0,international,2.1013698630136988,0
797,Adometry By Google,Displays,450000.0,acquired,other,other,other,other,1.0,1,2006,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,4.032876712328767,0
801,ADOR,Social Commerce,56464869.0,acquired,USA,WA,Seattle,Seattle,5.0,2,2009,0.0,56464869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000000.0,0.0,0.0,0.0,0.0,0,international,1.4246575342465753,0
803,AdoTube,Video,1230000.0,acquired,USA,NY,New York City,New York,2.0,2,2007,1230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4246575342465753,0
806,AdQuantic,Advertising,0.0,acquired,FRA,other,Paris,Paris,1.0,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,3.0876712328767124,0
809,AdReady,Advertising,17807000.0,acquired,USA,WA,Seattle,Seattle,4.0,1,2006,0.0,17807000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,10000000.0,5300000.0,0.0,0.0,0.0,0.0,0,international,1.4958904109589042,0
817,adSage,Software,20000000.0,acquired,USA,WA,Seattle,Bellevue,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.668493150684932,0
827,AdStack,Advertising,0.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.2465753424657534,0
840,Adtuitive,Advertising,1300000.0,acquired,USA,NY,New York City,New York,1.0,7,2008,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.589041095890411,0
842,Aductions,Advertising,100000.0,acquired,USA,CA,SF Bay Area,San Jose,1.0,3,2007,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.3041095890410959,0
844,Adura Technologies,Clean Energy,25500000.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,1,2008,0.0,25500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,20500000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7917808219178082,0
846,Advaliant,Search,100000.0,closed,USA,NY,New York City,New York,1.0,4,2013,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-9.046575342465754,1
852,Advanced BioHealing,Biotechnology,33500000.0,acquired,USA,CT,Hartford,Westport,2.0,1,2003,0.0,33500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,25500000.0,0.0,0.0,0.0,0.0,0,international,2.8904109589041096,0
862,Advanced Digital Design,other,0.0,acquired,ESP,other,Zaragoza,Zaragoza,1.0,1,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,6.13972602739726,0
868,Advanced In Vitro Cell Technologies,Health Care,16211800.0,acquired,ESP,other,Barcelona,Barcelona,1.0,1,2001,0.0,16211800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,6.912328767123288,0
871,Advanced Marketing & Media Group,Advertising,500000.0,closed,USA,CT,Hartford,Stamford,1.0,2,2007,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.038356164383561646,1
877,Advanced Ophthalmic Pharma,Biotechnology,2000000.0,closed,ISR,other,Tel Aviv,Tel Aviv,1.0,1,2007,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,3.334246575342466,1
881,Advanced Power Projects,Clean Technology,13000000.0,closed,USA,CA,SF Bay Area,Fremont,1.0,1,2009,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.7917808219178082,1
890,Advasense,Semiconductors,24000000.0,acquired,ISR,other,Tel Aviv,Ra'anana,3.0,1,2004,0.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,1,international,1.0684931506849316,0
916,Adwings,Advertising,24997.0,closed,GBR,other,London,Cambridge,1.0,1,2011,0.0,24997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.3287671232876712,1
919,AdXpose,SaaS,22800000.0,acquired,USA,WA,Seattle,Seattle,3.0,1,2005,0.0,22800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800000.0,10000000.0,3000000.0,0.0,0.0,0.0,0.0,0,international,2.084931506849315,0
925,AdYouNet,Advertising,1400000.0,closed,USA,CA,SF Bay Area,Palo Alto,2.0,1,2006,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0,1
934,Aegis Lightwave,other,8000000.0,acquired,USA,MA,Boston,Woburn,1.0,10,2000,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0,international,5.416438356164384,0
937,Aeluros,Semiconductors,7970000.0,acquired,USA,CA,SF Bay Area,Mountain View,1.0,6,2001,0.0,7970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,5.0849315068493155,0
951,Aerovance,Biotechnology,120500000.0,closed,USA,CA,CA - Other,Lucerne Valley,5.0,1,2004,0.0,98500000.0,0.0,0.0,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.0,0.0,0.0,0.0,0,international,3.2383561643835614,1
973,Affinity,Advertising,85000000.0,acquired,IND,other,Mumbai,Mumbai,2.0,1,2006,0.0,85000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-6.257534246575342,0
982,Affinium Pharmaceuticals,Health Care,63800000.0,acquired,USA,TX,Austin,Austin,4.0,1,2000,0.0,33000000.0,0.0,0.0,0.0,30800000.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0,international,10.391780821917807,0
1011,AGEIA Technologies,Games,27500000.0,acquired,USA,CA,SF Bay Area,Santa Clara,1.0,1,2002,0.0,27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000.0,0.0,0.0,0.0,0.0,0,international,3.756164383561644,0
1012,Agencourt Bioscience,Biotechnology,0.0,acquired,USA,MA,Boston,Beverly,1.0,1,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-2.0,0
1016,Agencyport Software,Software,1171300.0,acquired,USA,MA,Boston,Boston,1.0,1,2000,0.0,1171300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,11.926027397260274,0
1032,Aggregate Knowledge,Advertising,74311925.0,acquired,USA,CA,SF Bay Area,San Mateo,8.0,3,2006,500000.0,63224450.0,0.0,0.0,0.0,10587475.0,0.0,0.0,0.0,0.0,5000000.0,20000000.0,9000000.0,14566285.0,11392065.0,0.0,0.0,0,international,-1.1616438356164382,0
1033,Agiftidea.com,Social Media,50000.0,closed,USA,MD,Baltimore,Columbia,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
1054,Agistics,Enterprise Software,2000000.0,acquired,USA,CA,SF Bay Area,Pleasanton,1.0,1,2005,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8575342465753425,0
