,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,time_to_first_funding,time_first_to_last_funding,status_encoded
3692,BlackArrow,Advertising,59763076.0,operating,USA,CA,SF Bay Area,San Jose,5.0,1,2005,0.0,59763076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,26750000.0,27013076.0,0.0,0.0,0.0,0.0,0.0,-0.08493150684931507,6.463013698630137,2
3693,BlackBamboozStudio,other,19889.0,operating,IND,other,Guwahati,Guwahati,1.0,1,2012,19889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5835616438356164,0.0,2
3694,Blackbird Holdings,Medical,100.0,operating,USA,ID,Boise,Boise,1.0,1,2013,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698630136986301,0.0,2
3695,BlackbookHR,Software,1250000.0,operating,USA,OH,Cincinnati,Cincinnati,1.0,11,2009,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832876712328767,0.0,2
3696,Blackfoot,Web Hosting,2500000.0,operating,USA,MT,Missoula,Missoula,1.0,1,2004,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4493150684931506,0.0,2
3697,Blacklane,Startups,14000000.0,operating,DEU,other,Berlin,Berlin,3.0,9,2011,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221917808219178,0.8986301369863013,2
3698,BlackLine Systems,Software,0.0,operating,USA,CA,Los Angeles,Woodland Hills,1.0,1,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63013698630137,0.0,2
3699,BlackLocus,Analytics,2500000.0,acquired,USA,TX,Austin,Austin,2.0,1,2010,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4958904109589042,0
3700,BlackSquare,SaaS,2623007.0,operating,CAN,AB,Calgary,Calgary,3.0,9,2010,484900.0,0.0,0.0,0.0,0.0,0.0,963107.0,0.0,1175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07945205479452055,2.96986301369863,2
3701,Blacksumac,iOS,300000.0,acquired,CAN,ON,Ottawa,Ottawa,1.0,8,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1452054794520548,0.0,0
3702,Blackwave,Storage,28000000.0,acquired,USA,MA,Boston,Acton,3.0,1,2006,0.0,28000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,16000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.915068493150685,2.8328767123287673,0
3703,Blackwood Seven,Analytics,0.0,operating,DNK,other,Copenhagen,Copenhagen,2.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.12054794520547946,2
3704,Bladder Health Ventures,Biotechnology,200000.0,operating,USA,MS,Jackson,Jackson,1.0,1,2009,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.0,2
3705,Blade Games World,Games,5926462.0,closed,USA,WA,Seattle,Bellevue,2.0,2,2004,0.0,5426462.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.210958904109589,0.5945205479452055,1
3706,BLADE Network Technologies,Cloud Computing,10000000.0,acquired,USA,CA,SF Bay Area,Santa Clara,1.0,1,2006,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6904109589041094,0.0,0
3707,Blastbeat,Games,1611610.0,operating,FRA,other,Picardie,Irles,1.0,5,2003,0.0,1611610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553424657534246,0.0,2
3708,BlastRoots,Software,250000.0,operating,other,other,other,other,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2054794520547945,0.0,2
3709,Blayze Inc.,Web Tools,0.0,acquired,USA,CA,Los Angeles,Los Angeles,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043835616438356,0.0,0
3710,Blaze,Hardware + Software,500000.0,operating,GBR,other,London,London,1.0,9,2012,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4547945205479451,0.0,2
3711,Blaze Bioscience,Health Care Information Technology,23225000.0,operating,USA,WA,Seattle,Seattle,4.0,1,2010,0.0,22500000.0,0.0,0.0,0.0,725000.0,0.0,0.0,0.0,0.0,13500000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917808219178082,2.1315068493150684,2
3712,Blaze DFM,Hardware + Software,10000000.0,operating,other,other,other,other,1.0,1,2004,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1945205479452055,0.0,2
3713,Blaze.io,Software,1000000.0,acquired,CAN,ON,Ottawa,Ottawa,1.0,1,2010,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852054794520548,0.0,0
3714,BlazeMeter,Enterprise Software,7700000.0,operating,USA,NY,New York City,New York,2.0,12,2011,0.0,7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4356164383561643,2
3715,Blazent,Enterprise Software,51275260.0,operating,USA,CA,SF Bay Area,San Mateo,7.0,9,2000,0.0,51275260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0,9200000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,1.3342465753424657,12.046575342465754,2
3716,Bleacher Report,Blogging Platforms,40500000.0,operating,USA,CA,SF Bay Area,San Francisco,5.0,1,2007,0.0,40500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,6500000.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.8328767123287671,3.813698630136986,2
3717,Bleachers,Social Media,1000000.0,operating,USA,CT,Hartford,Stamford,1.0,1,2009,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3561643835616435,0.0,2
3718,Blekko,Search,60200000.0,operating,USA,CA,SF Bay Area,Redwood Shores,9.0,6,2007,0.0,50200000.0,0.0,0.0,0.0,1000000.0,0.0,3000000.0,6000000.0,0.0,2000000.0,3000000.0,15200000.0,0.0,0.0,0.0,0.0,0.0,0.25205479452054796,5.764383561643836,2
3719,Blend Labs,Software,0.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,5,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,1.5315068493150685,2
3720,Blend Systems,Photo Sharing,2700000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,4,2013,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0575342465753426,0.0,2
3721,Blend Therapeutics,Therapeutics,24801164.0,operating,USA,MA,Boston,Watertown,3.0,1,2012,0.0,24801164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,21001164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,2.180821917808219,2
3722,BlenderHouse,Software,25000.0,operating,USA,PA,Pittsburgh,Pittsburgh,1.0,1,2008,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068493150684932,0.0,2
3723,Blendin,other,100000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,3,2013,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0767123287671232,0.0,2
3724,Blendle,News,3800000.0,operating,NLD,other,Utrecht,Utrecht,1.0,4,2014,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958904109589041,0.0,2
3725,Blendspace,Productivity Software,0.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726027397260274,0.0,2
3726,bLife,Software,1500000.0,operating,USA,CA,Los Angeles,Santa Monica,1.0,1,2010,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8027397260273972,0.0,2
3727,Bliips,Search,97500.0,operating,USA,TX,Seminole,Seminole,1.0,1,2012,0.0,97500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0027397260273974,0.0,2
3728,BlikBook,Video Conferencing,2100000.0,operating,GBR,other,London,London,2.0,1,2010,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5178082191780824,2
3729,Blind Side Entertainment,Entertainment,0.0,operating,USA,NE,Omaha,Lincoln,1.0,2,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019178082191780823,0.0,2
3730,Bling Nation,Social Media,28000000.0,operating,USA,CA,SF Bay Area,Palo Alto,2.0,1,2007,0.0,28000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5013698630136987,0.3287671232876712,2
3731,Blink,News,25000.0,operating,USA,NY,New York City,New York,1.0,1,2013,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1616438356164382,0.0,2
3732,Blink,Software,20000000.0,operating,JPN,other,JPN - Other,China,1.0,1,2014,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8191780821917808,0.0,2
3733,Blink (air taxi),Transportation,30000000.0,operating,GBR,other,London,Hayes,1.0,9,2006,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301369863013699,0.0,2
3734,Blink Booking,Travel,4400000.0,acquired,ESP,other,Madrid,Madrid,1.0,1,2012,4400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0
3735,Blink for iPhone and Android,Mobile,50000.0,operating,other,other,other,other,1.0,9,2011,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493150684931507,0.0,2
3736,Blink Messenger,Messaging,1000000.0,operating,other,other,other,other,1.0,2,2011,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
3737,blinkbox,Games,0.0,operating,GBR,other,London,London,1.0,1,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0054794520547947,0.0,2
3738,blinkbox music,Music,6000000.0,operating,GBR,other,London,Oxford,2.0,5,2007,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547945205479452,3.5671232876712327,2
3739,"Blinkfire Analtyics, Inc.",Sports,900000.0,operating,other,other,other,other,1.0,1,2013,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726027397260274,0.0,2
3740,Blinkit,Wholesale,0.0,operating,USA,KY,KY - Other,Union,1.0,6,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
3741,Blinkiverse,other,25000.0,operating,USA,NY,New York City,Brooklyn,1.0,1,2013,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589041095890411,0.0,2
3742,Blinpick,Mobile,100000.0,operating,USA,NY,New York City,New York,1.0,1,2013,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3743,BLiNQ Media,Social Media Advertising,6600000.0,acquired,USA,NY,New York City,New York,5.0,3,2008,0.0,3100000.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0356164383561643,2.0082191780821916,0
3744,BLINQ Networks,Mobile,39869457.0,operating,CAN,ON,Ottawa,Ottawa,4.0,6,2010,0.0,39869457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400000.0,32469457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876712328767123,3.5863013698630137,2
3745,Blip,Web Hosting,27300000.0,acquired,USA,NY,New York City,New York,7.0,5,2005,0.0,23800000.0,0.0,0.0,0.0,3000000.0,500000.0,0.0,0.0,0.0,2500000.0,5200000.0,10100000.0,6000000.0,0.0,0.0,0.0,0.0,0.8328767123287671,6.419178082191781,0
3746,Blippar,Image Recognition,0.0,operating,USA,NY,New York City,New York,1.0,8,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38082191780821917,0.0,2
3747,Blippy Social Commerce,Mobile,12931223.0,closed,USA,CA,SF Bay Area,San Francisco,2.0,2,2007,0.0,11200000.0,0.0,0.0,0.0,0.0,1731223.0,0.0,0.0,0.0,11200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926027397260274,0.2684931506849315,1
3748,BlisMedia,Advertising,2341414.0,operating,GBR,other,London,London,2.0,1,2004,941414.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0027397260273974,4.917808219178082,2
3749,Bliss Healthcare,Biotechnology,500000.0,operating,USA,MA,Boston,Waltham,1.0,12,2009,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287671232876713,0.0,2
3750,Blissful Feet Dance Studio,Entertainment,0.0,operating,USA,GA,Atlanta,Duluth,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273972602739726,0.0,2
3751,Blitsy,Retail,1975000.0,operating,USA,IL,Chicago,Chicago,2.0,11,2011,1010000.0,0.0,0.0,0.0,0.0,965000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6465753424657534,0.8986301369863013,2
3752,Blitz X Performance Instruments,Medical,0.0,operating,USA,PA,Pittsburgh,Mars,1.0,2,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021917808219178082,0.0,2
3753,BlitzLocal,Advertising,125000.0,operating,USA,OR,"Portland, Oregon",Portland,1.0,1,2006,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3754,Blizuu,Enterprise Software,40000.0,operating,other,other,other,other,1.0,3,2014,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0821917808219178,0.0,2
3755,Bloc,Web Design,8250000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,12,2011,2250000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054794520547945,2.526027397260274,2
3756,Blockade Medical,Health Care,7010959.0,operating,USA,CA,Anaheim,Irvine,2.0,1,2011,0.0,7010959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23013698630137,1.2301369863013698,2
3757,BlockAvenue,Curated Web,1000000.0,operating,USA,MA,Boston,Boston,1.0,1,2012,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4465753424657535,0.0,2
3758,BlockBeacon,Curated Web,500000.0,acquired,USA,CA,Los Angeles,Santa Monica,1.0,1,2012,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712328767123288,0.0,0
3759,Blockchain,Banking,30500000.0,operating,GBR,other,London,London,1.0,8,2011,0.0,30500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1835616438356165,0.0,2
3760,BLOCKpeek,General Public Worldwide,600000.0,operating,DEU,other,Berlin,Berlin,1.0,5,2014,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013698630136987,0.0,2
3761,BlockScore,Risk Management,2025000.0,operating,USA,CA,SF Bay Area,Palo Alto,2.0,8,2013,2000000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16712328767123288,1.0657534246575342,2
3762,BlockTrail,Bitcoin,669209.0,operating,USA,OH,OH - Other,Amsterdam,1.0,3,2014,669209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657534246575342,0.0,2
3763,Blog Talk Radio,Curated Web,6536608.0,operating,USA,NY,New York City,New York,3.0,7,2006,0.0,6536608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000.0,1936608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041095890410959,3.241095890410959,2
3764,Bloggerce,E-Books,20000.0,closed,ISR,other,Tel Aviv,Jerusalem,1.0,1,2006,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
3765,BloggersBase,Curated Web,125000.0,operating,ISR,other,Tel Aviv,Herzliya,1.0,6,2008,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3766,BlogGlue,Internet Marketing,1000000.0,closed,other,other,other,other,1.0,4,2009,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095890410958904,0.0,1
3767,BlogHer,Blogging Platforms,15500000.0,acquired,USA,CA,SF Bay Area,Belmont,3.0,2,2005,0.0,15500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,5000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,2.4493150684931506,1.832876712328767,0
3768,Blogic,Software,20000.0,operating,USA,AZ,Phoenix,Scottsdale,1.0,6,2011,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3769,Bloglovin,Curated Web,8000000.0,operating,SWE,other,Stockholm,Stockholm,4.0,11,2008,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6027397260273974,1.819178082191781,2
3770,BlogRadio,Mobile,0.0,closed,USA,CA,San Diego,El Cajon,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915068493150685,0.0,1
3771,blogTV,Chat,3000000.0,acquired,ISR,other,Tel Aviv,Ramat Gan,1.0,5,2006,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712328767123288,0.0,0
3772,Blogvio,Software,70000.0,operating,ROM,other,Iasi,Iasi,1.0,1,2014,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2
3773,Blokify,Software,600000.0,operating,USA,NY,New York City,New York,1.0,5,2013,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.0,2
3774,Blokkd Inc.,Forums,12500.0,operating,other,other,other,other,1.0,5,2011,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863013698630137,0.0,2
3775,Blomming,E-Commerce,1573650.0,operating,ITA,other,Milan,Milan,1.0,11,2010,0.0,1573650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6657534246575343,0.0,2
3776,BlooBox,Software,50000.0,closed,BRA,other,BRA - Other,Jọo Pessoa,1.0,8,2009,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3777,"Blood Monitoring Solutions, Inc.",other,50000.0,operating,USA,TN,Memphis,Memphis,1.0,5,2014,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,2
3778,Bloodhound,Mobile,4770000.0,operating,USA,CA,SF Bay Area,San Francisco,4.0,9,2011,0.0,4520000.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021917808219178082,1.4191780821917808,2
3779,Blooie,Chat,158865.0,operating,GBR,other,Newcastle,Newcastle Upon Tyne,2.0,9,2011,158865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049315068493150684,0.4191780821917808,2
3780,Bloom Capital,Finance,50000000.0,operating,other,other,other,other,1.0,4,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3781,Bloom Energy,Clean Technology,980000000.0,operating,USA,CA,SF Bay Area,Sunnyvale,5.0,1,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.002739726027397,5.358904109589041,2
3782,Bloom Studio,Games,0.0,closed,other,other,other,other,1.0,7,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479452054794521,0.0,1
3783,BloomBoard,Education,5000000.0,operating,USA,CA,SF Bay Area,Palo Alto,2.0,3,2010,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1424657534246576,2.347945205479452,2
3784,Bloomerang,Nonprofits,930000.0,operating,USA,IN,Indianapolis,Indianapolis,1.0,8,2012,0.0,930000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17534246575342466,0.0,2
3785,Bloomery Plantation Distillery Bloomery SweetShine,other,0.0,operating,USA,WV,WV - Other,Charles Town,1.0,9,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0136986301369864,0.0,2
3786,Bloomfire,Web Tools,20000000.0,operating,USA,TX,Austin,Austin,3.0,2,2010,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.128767123287671,1.1753424657534246,2
3787,Bloominous,Flowers,200000.0,operating,other,other,other,other,1.0,9,2013,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5095890410958904,0.0,2
3788,BloomNation,E-Commerce,7150000.0,operating,USA,CA,Los Angeles,Los Angeles,2.0,3,2010,1650000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5945205479452054,0.9534246575342465,2
3789,Bloompop,Weddings,120000.0,operating,USA,DC,"Washington, D.C.",Washington,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6547945205479453,0.0,2
