name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
coUrbanize, Real Estate ,668806.0,operating,USA,MA,Boston,Cambridge,2.0,2013-02-01,2013-02,2013.0,2013-02-25,2013-10-11,118000.0,550806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courion Corporation, Software ,840000.0,operating,USA,MA,Worcester,Westborough,2.0,1996-01-01,1996-01,1996.0,2011-03-01,2012-04-10,0.0,280000.0,0.0,0.0,0.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Course Hero, Crowdsourcing ,17393000.0,operating,USA,CA,SF Bay Area,Redwood City,6.0,2006-10-01,2006-10,2006.0,2006-10-31,2014-11-11,2183000.0,15000000.0,0.0,0.0,0.0,0.0,210000.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CourseAdvisor, Education ,12000000.0,operating,USA,MA,Boston,Woburn,1.0,2004-01-01,2004-01,2004.0,2006-09-05,2006-09-05,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CourseHorse, Internet ,1800000.0,operating,USA,NY,New York City,New York,2.0,2011-04-14,2011-04,2011.0,2012-10-11,2014-02-23,500000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courseload, Enterprise Software ,1640000.0,operating,USA,IN,Indianapolis,Indianapolis,1.0,2009-03-01,2009-03,2009.0,2012-05-14,2012-05-14,0.0,0.0,0.0,0.0,0.0,1640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CourseNetworking, Software ,1675936.0,operating,USA,IN,Indianapolis,Indianapolis,2.0,2011-01-01,2011-01,2011.0,2011-11-23,2014-06-06,1120000.0,555936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoursePeer, Education ,60000.0,operating,CAN,ON,Toronto,Mississauga,1.0,2012-09-01,2012-09,2012.0,2012-10-01,2012-10-01,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coursera, Education ,85000000.0,operating,USA,CA,SF Bay Area,Mountain View,4.0,2012-01-01,2012-01,2012.0,2012-04-18,2013-11-24,0.0,85000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,63000000.0,0.0,0.0,0.0,0.0,0.0,0.0
CourseWeaver, Colleges ,600000.0,operating,USA,MI,Lansing,East Lansing,1.0,2013-05-01,2013-05,2013.0,2013-01-01,2013-01-01,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coursmos, Teachers ,990000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,2013-07-07,2013-07,2013.0,2013-01-01,2014-06-25,840000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtagen Life Sciences, Biotechnology ,14272598.0,operating,USA,MA,Boston,Woburn,4.0,1999-01-01,1999-01,1999.0,2010-01-01,2014-06-23,6272598.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtanet, Finance ,3780000.0,operating,FRA,,Paris,Paris,1.0,,,,2009-12-01,2009-12-01,0.0,3780000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780000.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtview Media, Web Development ,0.0,operating,GBR,,London,Cambridge,1.0,2008-06-01,2008-06,2008.0,2010-03-17,2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covacsis, Services ,450000.0,operating,IND,,Mumbai,Mumbai,3.0,2009-01-01,2009-01,2009.0,2012-09-24,2014-06-24,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covagen, Biotechnology ,90505207.0,acquired,CHE,,CHE - Other,,5.0,2007-01-01,2007-01,2007.0,2009-10-05,2014-02-20,0.0,90505207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40500000.0,50005207.0,0.0,0.0,0.0,0.0,0.0,0.0
Covalent Software, Software ,447000.0,operating,GBR,,Taunton,Taunton,1.0,2003-09-01,2003-09,2003.0,2006-01-24,2006-01-24,0.0,447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covalys Biosciences, Biotechnology ,2590000.0,operating,CHE,,CHE - Other,Wilderswil,1.0,2002-01-01,2002-01,2002.0,2005-02-01,2005-02-01,0.0,2590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590000.0,0.0,0.0,0.0,0.0,0.0,0.0
Covario, Content ,16000000.0,acquired,USA,CA,San Diego,San Diego,2.0,2006-03-01,2006-03,2006.0,2007-01-25,2008-01-01,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Covarity, Finance ,11000000.0,acquired,CAN,ON,Toronto,Kitchener,4.0,2001-12-01,2001-12,2001.0,2006-05-29,2010-09-21,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0
Covaron Advanced Materials, Analytics ,1100000.0,operating,USA,MI,Detroit,Ann Arbor,2.0,2013-01-01,2013-01,2013.0,2013-03-11,2013-09-11,550000.0,0.0,0.0,0.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covata, Data Security ,15000000.0,operating,USA,VA,"Washington, D.C.",Reston,1.0,2007-01-01,2007-01,2007.0,2014-11-09,2014-11-09,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cove Financial Group, Finance ,10400000.0,operating,USA,CA,Anaheim,Irvine,1.0,2012-07-04,2012-07,2012.0,2013-10-07,2013-10-07,0.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COVEGA, Hardware + Software ,10000000.0,operating,USA,MD,Baltimore,Jessup,1.0,,,,2006-08-08,2006-08-08,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covelus, Software ,789000.0,closed,GBR,,Liverpool,Liverpool,1.0,2003-01-01,2003-01,2003.0,2005-12-20,2005-12-20,0.0,789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covenant Kids Manor Inc., Nonprofits ,0.0,operating,USA,FL,Orlando,Orlando,1.0,2000-06-21,2000-06,2000.0,2013-09-13,2013-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covenant Surgical Partners, Biotechnology ,76336992.0,operating,USA,TN,Nashville,Nashville,14.0,2008-01-01,2008-01,2008.0,2009-03-27,2014-01-16,0.0,64408016.0,0.0,0.0,0.0,11928976.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0
Coveo, Search ,34700000.0,operating,USA,IL,Chicago,Vernon Hills,4.0,2005-01-01,2005-01,2005.0,2006-10-25,2012-12-10,0.0,34700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000.0,8200000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cover, E-Commerce ,7000000.0,operating,USA,NY,New York City,New York,2.0,,,,2013-05-08,2014-07-10,1500000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cover Lockscreen, Mobile ,1700000.0,acquired,,,,,1.0,2013-03-01,2013-03,2013.0,2013-03-01,2013-03-01,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covercake, Reviews and Recommendations ,0.0,operating,USA,CA,SF Bay Area,San Jose,1.0,2010-01-05,2010-01,2010.0,2010-04-10,2010-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoverHound, Cars ,9431488.0,operating,USA,CA,SF Bay Area,San Francisco,4.0,2010-05-01,2010-05,2010.0,2011-03-01,2013-02-08,1250000.0,8181488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8181488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoverItLive, Events ,1000000.0,acquired,USA,TX,Austin,Austin,1.0,2007-01-01,2007-01,2007.0,2009-01-29,2009-01-29,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coverity, Open Source ,22000000.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,2002-01-01,2002-01,2002.0,2008-02-01,2008-02-01,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covermate Products, Manufacturing ,2342250.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,2007-01-01,2007-01,2007.0,2010-02-25,2010-12-20,0.0,1125000.0,0.0,0.0,0.0,1217250.0,0.0,0.0,0.0,0.0,1125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoverMe, Messaging ,500000.0,operating,USA,CA,SF Bay Area,San Jose,1.0,2012-07-28,2012-07,2012.0,2013-07-01,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoverMyMeds, Pharmaceuticals ,250000.0,operating,USA,OH,Cleveland,Twinsburg,1.0,2008-01-01,2008-01,2008.0,2010-11-09,2010-11-09,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coveroo, Personalization ,3800000.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,2008-10-01,2008-10,2008.0,2009-08-01,2010-07-07,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0
CoverPage Publishing, Mobile ,0.0,operating,SVK,,Bratislava,Bratislava,1.0,2010-01-01,2010-01,2010.0,2012-01-01,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Coversant, Inc.", Software ,2205000.0,operating,USA,CA,Sacramento,Roseville,3.0,2012-04-11,2012-04,2012.0,2012-06-01,2014-04-17,1700000.0,0.0,505000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covertix, Security ,5246029.0,operating,ISR,,Tel Aviv,Kfar Saba,4.0,2007-01-01,2007-01,2007.0,2010-09-01,2014-07-22,246029.0,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covestor, Finance ,23850000.0,operating,USA,MA,Boston,Boston,4.0,2005-01-01,2005-01,2005.0,2007-06-01,2013-06-13,0.0,22850000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,6500000.0,12750000.0,0.0,0.0,0.0,0.0,0.0,0.0
CoVi Technologies, Security ,30000000.0,operating,USA,TX,Austin,Austin,2.0,2002-01-01,2002-01,2002.0,2005-01-11,2006-07-31,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Covia Labs, Local Businesses ,2300000.0,operating,USA,CA,SF Bay Area,Mountain View,1.0,2003-01-01,2003-01,2003.0,2012-04-27,2012-04-27,0.0,0.0,0.0,0.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covocative,,0.0,operating,USA,MA,Cape Cod,Centerville,2.0,2011-01-01,2011-01,2011.0,2013-03-01,2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoWare, Software ,7000000.0,operating,USA,CA,SF Bay Area,San Jose,1.0,1997-01-01,1997-01,1997.0,2007-07-20,2007-07-20,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0
CoworkingON, Freelancers ,20313.0,operating,ESP,,Madrid,Madrid,1.0,2013-01-01,2013-01,2013.0,2013-10-10,2013-10-10,20313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coworks, Information Technology ,1950000.0,operating,USA,ME,ME - Other,Stockholm,2.0,2009-09-01,2009-09,2009.0,2010-11-20,2012-06-12,300000.0,1650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox Communications, Advertising ,400000.0,operating,USA,GA,Atlanta,Atlanta,1.0,1984-01-01,1984-01,1984.0,2014-10-03,2014-10-03,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coyno,,3118.0,operating,DEU,,Berlin,Berlin,1.0,2014-09-19,2014-09,2014.0,2014-11-27,2014-11-27,3118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coyote Cable,,2850000.0,operating,USA,TX,San Antonio,San Antonio,1.0,2013-01-01,2013-01,2013.0,2014-10-06,2014-10-06,0.0,2850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COZero, Energy Efficiency ,0.0,operating,NOR,,Aust-Agder,,3.0,2007-01-01,2007-01,2007.0,2007-03-01,2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozi, Shopping ,5800000.0,acquired,USA,WA,Seattle,Seattle,1.0,2013-01-30,2013-01,2013.0,2013-01-31,2013-01-31,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozi Group, Online Scheduling ,29557587.0,closed,USA,WA,Seattle,Seattle,8.0,2005-03-03,2005-03,2005.0,2005-12-01,2012-12-27,0.0,25116769.0,0.0,0.0,0.0,4440818.0,0.0,0.0,0.0,0.0,3300000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozmik Body, Medical ,7000.0,operating,USA,GA,Atlanta,Atlanta,1.0,2013-12-15,2013-12,2013.0,2013-12-11,2013-12-11,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozy, Property Management ,6500000.0,operating,USA,OR,"Portland, Oregon",Portland,2.0,2012-03-01,2012-03,2012.0,2012-10-04,2013-10-15,1500000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozy Cloud, Web Hosting ,1000000.0,operating,,,,,1.0,2012-01-01,2012-01,2012.0,2014-06-05,2014-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cozy Queen, E-Commerce ,0.0,operating,,,,,3.0,2011-01-01,2011-01,2011.0,2011-05-01,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPA Exchange,,500000.0,,RUS,,Moscow,Moscow,1.0,2012-01-01,2012-01,2012.0,2013-02-02,2013-02-02,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cPacket Networks, Software ,11658743.0,operating,USA,CA,SF Bay Area,Mountain View,3.0,2003-01-01,2003-01,2003.0,2006-12-29,2011-06-03,0.0,8023743.0,0.0,0.0,0.0,3635000.0,0.0,0.0,0.0,0.0,6923743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPG Soft, Software ,580000.0,operating,,,,,1.0,,,,2009-05-13,2009-05-13,0.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHFTW, Startups ,150000.0,operating,DNK,,Copenhagen,Copenhagen,1.0,2013-01-01,2013-01,2013.0,2014-10-15,2014-10-15,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPM Braxis, Consulting ,100000000.0,acquired,BRA,,Sao Paulo,São Paulo,1.0,1982-01-01,1982-01,1982.0,2008-06-03,2008-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPO Commerce, E-Commerce ,2282118.0,operating,USA,CA,Los Angeles,Pasadena,1.0,2004-02-01,2004-02,2004.0,2011-06-21,2011-06-21,0.0,2282118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPower, Clean Technology ,27680000.0,acquired,USA,NY,New York City,New York,2.0,2000-01-01,2000-01,2000.0,2007-09-27,2009-04-27,0.0,27680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,10680000.0,0.0,0.0,0.0,0.0,0.0,0.0
CPUsage, PaaS ,925000.0,operating,USA,OR,"Portland, Oregon",Portland,1.0,2011-08-01,2011-08,2011.0,2013-09-10,2013-09-10,0.0,925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPXi, Advertising ,30000000.0,operating,USA,NY,New York City,New York,1.0,2000-01-01,2000-01,2000.0,2014-03-26,2014-03-26,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CQuotient, Analytics ,3000000.0,operating,USA,MA,Boston,Cambridge,1.0,2010-01-01,2010-01,2010.0,2011-01-03,2011-01-03,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR2, Software ,15065000.0,operating,FRA,,Picardie,Irles,3.0,1997-01-01,1997-01,1997.0,2005-05-17,2012-06-28,0.0,15065000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crack, Photography ,0.0,operating,CHN,,CHN - Other,,1.0,,,,2013-05-01,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crackle, Internet ,1750000.0,operating,USA,CA,Los Angeles,Culver City,1.0,2004-01-01,2004-01,2004.0,2005-12-01,2005-12-01,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cradle Technologies, Hardware + Software ,13000000.0,operating,USA,CA,SF Bay Area,Mountain View,1.0,,,,2005-12-27,2005-12-27,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0
CradlePoint Technology, Hardware + Software ,17628255.0,operating,USA,ID,Boise,Boise,4.0,2004-01-01,2004-01,2004.0,2009-07-27,2012-07-24,0.0,16128255.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,11495016.0,0.0,0.0,0.0,0.0,0.0,0.0
Craft Coffee, Subscription Businesses ,270000.0,operating,USA,NY,New York City,Brooklyn,2.0,2010-01-01,2010-01,2010.0,2011-09-01,2014-07-16,270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craft Dragon, Manufacturing ,0.0,operating,GBR,,Staffordshire,,1.0,,,,2014-02-26,2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craftistas,,0.0,operating,USA,NY,New York City,New York,1.0,2012-08-01,2012-08,2012.0,2013-08-13,2013-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craftsvilla, E-Commerce ,1838042.0,operating,IND,,Mumbai,Mumbai,3.0,2011-01-01,2011-01,2011.0,2011-10-19,2014-06-01,0.0,1838042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,338042.0,0.0,0.0,0.0,0.0,0.0,0.0
Craftsy, Video ,106000000.0,operating,USA,CO,Denver,Denver,4.0,2010-01-01,2010-01,2010.0,2011-09-14,2014-11-13,0.0,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,15000000.0,35000000.0,50000000.0,0.0,0.0,0.0,0.0
Craig Wireless, Telecommunications ,2000000.0,operating,USA,CA,Palm Springs,Rancho Mirage,1.0,,,,2014-08-08,2014-08-08,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CraigsBlueBook, Networking ,0.0,operating,USA,CA,Sacramento,Sacramento,1.0,2013-03-12,2013-03,2013.0,2013-04-22,2013-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craigslist, Curated Web ,13500000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,1995-03-01,1995-03,1995.0,2004-08-14,2004-08-14,0.0,13500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRAiLAR, Clean Technology ,8665093.0,operating,CAN,BC,Vancouver,Victoria,3.0,1998-01-01,1998-01,1998.0,2011-07-26,2013-12-19,0.0,8665093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRAM Worldwide, Security ,650000.0,operating,USA,MN,Minneapolis,White Bear Lake,2.0,2011-01-01,2011-01,2011.0,2011-07-25,2011-10-25,0.0,50000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crambu, App Marketing ,0.0,operating,USA,KY,Lexington,Lexington,1.0,2011-03-01,2011-03,2011.0,2012-01-01,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cramster, Curated Web ,9000000.0,acquired,USA,CA,Los Angeles,Pasadena,2.0,2002-01-01,2002-01,2002.0,2008-09-25,2010-04-14,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cranberry Chic, Fashion ,40000.0,operating,CHL,,Santiago,Santiago,1.0,2012-01-01,2012-01,2012.0,2012-12-12,2012-12-12,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craneware, Biotechnology ,6000000.0,operating,USA,GA,Atlanta,Atlanta,1.0,1999-01-01,1999-01,1999.0,2011-06-28,2011-06-28,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cranite Systems, Enterprise Software ,11500000.0,operating,USA,CA,SF Bay Area,Los Gatos,1.0,2000-01-01,2000-01,2000.0,2006-06-27,2006-06-27,0.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500000.0,0.0,0.0,0.0,0.0,0.0
"Cranium Cafe, LLC", SaaS ,100000.0,operating,USA,UT,Salt Lake City,Salt Lake City,1.0,2012-07-01,2012-07,2012.0,2013-07-04,2013-07-04,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crashlytics, Mobile ,6000000.0,acquired,USA,MA,Boston,Cambridge,2.0,2011-02-01,2011-02,2011.0,2011-10-13,2012-04-10,1000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crashmob, Software ,1119109.0,operating,USA,MA,Boston,Boston,1.0,2009-01-01,2009-01,2009.0,2014-09-05,2014-09-05,0.0,1119109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
